test_index,matched_train_index,max_cosine_similarity,test_label,matched_train_label,test_text_preview,matched_train_text_preview
3344,26989,0.6844853874382736,1,1,Bolstered Libyan coast guard intercepts packed migrant boat TRIPOLI (Reuters) - Libya s European-backed coast guard on Saturday turned back more than 150 migrants trying to reach Italy by boat amid its heightened efforts to block such crossings of th,"Five migrants die when boat sinks, Libyan coast guard and German NGO blame each other TRIPOLI (Reuters) - At least five African migrants died and more were missing off western Libya on Monday after a boat carrying about 140 people capsized and then s"
1002,12403,0.6844738672252039,0,0,"WHY THE HUGE 1.1 MILLION DROP in Food Stamp Enrollment? [VIDEO] OVER 1 MILLION PEOPLE HAVE DROPPED OFF OF THE FOOD STAMP LISTS GREAT NEWS!The surprising group that dropped off is illegals Yes, some illegals ARE eligible for food stamps! The USDA has ","TOP FIVE Food Stamp Fraud Takedowns of 2017…Do You See The Common Thread?  After the Obama years of record food stamp usage, President Trump is pushing new initiatives to get people off of the government dole. The number was higher than 39.5 million "
3021,15763,0.6844487415958995,1,1,"SEC halts some enforcement of conflict minerals rule amid review WASHINGTON (Reuters) - The U.S. Securities and Exchange Commission said on Friday it is suspending enforcement of the costliest requirements of its “conflict minerals” rule, after a cou",White House plans directive targeting 'conflict minerals' rule: sources WASHINGTON (Reuters) - President Donald Trump is planning to issue a directive targeting a controversial Dodd-Frank rule that requires companies to disclose whether their product
1572,24118,0.684390473129044,1,1,"Wisconsin agrees to statewide recount in presidential race WASHINGTON (Reuters) - Wisconsin’s election board agreed on Friday to conduct a statewide recount of votes cast in the presidential race, as requested by a Green Party candidate seeking simil",Trump supporters try to block vote recounts in three states NEW YORK/WASHINGTON (Reuters) - Supporters of President-elect Donald Trump moved on Friday to halt the Green Party’s requests for long-shot recounts of the presidential votes in three states
1565,6629,0.6843824328121721,0,0,JUST IN: Mueller Improperly Obtained Transition Documents in Russia Probe…”Unlawful Conduct” This bombshell just in is more evidence of the swamp trying to bring down President Trump using  unlawful conduct . Please note that  GSA  career staff  aka ,"FOX NEWS BOMBSHELL REPORT: Trump Transition Team Lawyer Accuses Robert Mueller Of Improperly Obtaining Documents Related To Russian Probe On Friday, Democrats were doing their best to push a rumor that President Trump is about to fire special counsel"
1831,2500,0.6834516160015911,1,1,"'Ashamed' Franken says he won't quit Senate over groping accusations (Reuters) - U.S. Senator Al Franken, trying to salvage his political career amid accusations of groping or inappropriately touching women, said on Sunday he does not plan to resign ","Senator Franken, on groping allegations, vows 'this will not happen again' WASHINGTON (Reuters) - U.S. Democratic Senator Al Franken returned to Congress on Monday to begin what he called a process of rebuilding trust shattered by allegations he had "
3099,561,0.6831501552716057,0,0,"Facebook Hits Back, Responds To Allegations They’re Hiding Conservative Opinions There have recently been allegations claiming that Facebook is purposefully keeping conservative news and topics out of the  trending  news section of their website. How",EXPOSED: Facebook Blacklists Conservative News & Falsified ‘Black Lives Matter’ Trend 21st Century Wire says Censorship is running rampant on the world s largest social media website.Watch a video of this report here:. Former Facebook workers have co
1525,10163,0.6831431849400961,1,1,"Wife of ousted PM Sharif wins by-election in test of support for ruling party LAHORE, Pakistan (Reuters) - The wife of ousted Pakistani Prime Minister Nawaz Sharif on Sunday captured his parliamentary seat with a reduced majority in a by-election see","Despite by-election loss, Pakistan opposition claims momentum for 2018 LAHORE, Pakistan (Reuters) - Pakistani opposition leader Imran Khan s party said on Monday it had built momentum in a by-election for ousted Prime Minister Nawaz Sharif s parliame"
1590,4708,0.6822732854195503,1,1,'Fierce and formidable' Dlamini-Zuma eyes South Africa's presidency JOHANNESBURG (Reuters) - Nkosazana Dlamini-Zuma is a fierce campaigner against racial inequality whose hostility to big business has rattled investors in South Africa. She is also on,South Africa's Dlamini-Zuma says business endorsement not a priority in ANC race JOHANNESBURG (Reuters) - South African politician Nkosazana Dlamini-Zuma said on Thursday it was fine if the country s white business community declined to endorse her b
2897,17174,0.6822521055510568,0,0,"Episode #174 – SUNDAY WIRE: ‘Fake News’ Week In Review   Episode #174 of SUNDAY WIRE SHOW resumes this February 19, 2017 as host Hesher brings you this week s special LIVE broadcast on the Alternate Current Radio Network LISTEN LIVE ON THIS PAGE AT T","Episode #208 – ‘Not The Network’ – Sunday Wire with Hesher, Funk$oul and Patrick Henningsen Live from Iraq Episode #208 of SUNDAY WIRE SHOW resumes on Oct 29th 2017 as host Patrick Henningsen brings you this week s LIVE broadcast on the Alternate Cur"
3283,3512,0.6818427446098901,1,1,Saudi clerics detained in apparent bid to silence dissent (Reuters) - Several prominent Saudi clerics have been detained in an apparent crackdown on potential opponents of the conservative kingdom s absolute rulers amid widespread speculation that Ki,"More arrests in apparent Saudi campaign against critics: activists (Reuters) - Saudi Arabia has detained more clerics and intellectuals, activists said on social media on Tuesday, widening an apparent crackdown on potential opponents of the conservat"
1467,17455,0.6810025336165939,1,1,"U.S. Treasury, Democrats concerned over Puerto Rico plan  WASHINGTON (Reuters) - The U.S. Congress was ironing out a new plan on Wednesday to rescue Puerto Rico from crippling debts that threaten the island territory’s funding for hospitals and emerg","U.S. Congress panel postpones work on Puerto Rico debt bill WASHINGTON (Reuters) - Legislation to help Puerto Rico climb out of a debilitating debt crisis hit new resistance in the U.S. Congress on Wednesday, prompting Republicans to cancel a planned"
607,12670,0.6808222095344378,1,1,"Factbox: How U.S. multinationals in Puerto Rico are responding to Hurricane Maria (Reuters) - Hurricane Maria has devastated the U.S. territory of Puerto Rico, another blow to its already precarious economic situation. Puerto Rico s government owes $","Multinationals in Puerto Rico respond to Hurricane Maria (Reuters) - Storm-battered Puerto Rico, with a population of 3.4 million, is still without electricity five days after Hurricane Maria struck with ferocious winds and torrential rains, the most"
583,26623,0.6801943822490715,1,1,Factbox: Women who have accused Trump of inappropriate conduct (Reuters) - Three of the women who have accused U.S. President Donald Trump of sexual misconduct called on Monday for a congressional probe of his behavior amid similar accusations agains,"Factbox: Women who have alleged inappropriate conduct by Trump (Reuters) - At least 12 women have accused U.S. Republican presidential candidate Donald Trump of sexual advances and groping. Among his accusers are a Miss Utah beauty pageant winner, a "
1586,10243,0.680172475934974,1,1,"Vote recount effort races forward despite Trump team rejection WASHINGTON (Reuters) - Donald Trump’s transition team on Monday pushed back against an effort to recount Nov. 8’s presidential election votes, calling the effort “nonsense,” but offering ",Judge lets Wisconsin officials decide how to perform presidential vote recount MILWAUKEE (Reuters) - Local officials in Wisconsin will decide for themselves how to carry out a presidential election recount after a state judge on Tuesday rejected a la
1050,10234,0.6798936479733708,1,1,"Factbox: Trump on Twitter (June 9) - Comey, Dodd-Frank repeal, jobs The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Reuters has no","Factbox: Trump on Twitter (September 19) - Venezuela, North Korea, U.N., Mexico The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Re"
100,7356,0.6797387664167488,0,0,"BILL O’REILLY IS OUT At Fox News Over Alleged Sexual Remarks, Advances…Evidence Of “Smear Campaign” By “Far-Left” Has Been Uncovered BILL CLINTON has been accused of multiple rapes and sexual assaults against several women. Bill s only punishment to ",ONE VIDEO Perfectly Illustrates Why Liberals Wanted BILL O’REILLY Off The Air Bill O Reilly was dismissed overnight from FOX News allegedly over allegations of sexual harassment by at least six women. Was O Reilly ousted from FOX News over allegation
1064,20555,0.6795330341389143,1,1,Factbox: Big-ticket items at center of Congress spending bill (Reuters) - The U.S. Congress on Thursday approved a temporary funding bill to prevent federal agencies from shutting down at midnight Friday when existing money was set to expire. The fol,"Factbox - Big-ticket items at center of Congress funding battle (Reuters) - The U.S. Congress is weighing military spending, healthcare and other major decisions tied to a temporary funding bill to keep the government operating beyond Friday, as lawm"
